Hybridization REF	TCGA-BA-5152-01	TCGA-BA-6869-01	TCGA-BA-A6DL-01	TCGA-BB-4227-01	TCGA-BB-7864-01	TCGA-CN-4725-01	TCGA-CN-4727-01	TCGA-CN-4730-01	TCGA-CN-4731-01	TCGA-CN-4736-01	TCGA-CN-4739-01	TCGA-CN-6988-01	TCGA-CN-A49C-01	TCGA-CN-A63W-01	TCGA-CN-A641-01	TCGA-CQ-5327-01	TCGA-CQ-6227-01	TCGA-CQ-7065-01	TCGA-CQ-7069-01	TCGA-CQ-A4C9-01	TCGA-CR-5247-01	TCGA-CR-6477-01	TCGA-CR-6480-01	TCGA-CR-7364-01	TCGA-CR-7365-01	TCGA-CR-7369-01	TCGA-CR-7385-01	TCGA-CV-6933-11	TCGA-CV-6934-11	TCGA-CV-6935-11	TCGA-CV-6936-11	TCGA-CV-6938-11	TCGA-CV-6939-11	TCGA-CV-6943-11	TCGA-CV-6952-01	TCGA-CV-6955-11	TCGA-CV-6956-01	TCGA-CV-6956-11	TCGA-CV-6959-11	TCGA-CV-6960-11	TCGA-CV-6961-11	TCGA-CV-6962-11	TCGA-CV-7089-01	TCGA-CV-7091-11	TCGA-CV-7095-01	TCGA-CV-7097-11	TCGA-CV-7101-11	TCGA-CV-7103-11	TCGA-CV-7177-11	TCGA-CV-7178-11	TCGA-CV-7183-11	TCGA-CV-7235-11	TCGA-CV-7238-11	TCGA-CV-7242-01	TCGA-CV-7242-11	TCGA-CV-7245-11	TCGA-CV-7250-01	TCGA-CV-7250-11	TCGA-CV-7252-11	TCGA-CV-7253-01	TCGA-CV-7255-01	TCGA-CV-7255-11	TCGA-CV-7261-11	TCGA-CV-7406-11	TCGA-CV-7409-01	TCGA-CV-7416-11	TCGA-CV-7423-11	TCGA-CV-7424-11	TCGA-CV-7425-11	TCGA-CV-7432-11	TCGA-CV-7434-11	TCGA-CV-7437-11	TCGA-CV-7438-11	TCGA-CV-7440-11	TCGA-CV-7568-01	TCGA-CV-A45R-01	TCGA-CX-7086-01	TCGA-D6-A6EO-01	TCGA-F7-7848-01	TCGA-H7-A6C4-01	TCGA-H7-A6C4-11	TCGA-H7-A6C5-11	TCGA-HD-7917-01	TCGA-HD-8224-01	TCGA-HD-8635-11	TCGA-HD-A6HZ-11	TCGA-HD-A6I0-11	TCGA-IQ-7632-01	TCGA-P3-A5QF-01	TCGA-P3-A6T8-01	TCGA-TN-A7HJ-01	TCGA-UF-A719-01	TCGA-UF-A71D-01	TCGA-WA-A7GZ-11
286826	151.5885	129.5464	148.2797	437.9562	230.2819	206.7292	170.2789	237.9556	142.1955	130.5601	201.8983	162.2222	265.5129	174.5574	186.2664	156.1937	88.7116	128.3105	66.9712	374.6146	134.7666	110.4085	314.6438	170.3286	122.2642	311.1987	316.3108	87.2294	49.1445	118.6154	78.4832	148.9699	94.536	135.9223	141.5836	147.1586	195.3762	76.7991	118.2127	127.0867	112.2153	123.7552	143.8384	107.171	168.2619	105.0955	117.2147	148.7603	132.2933	91.9753	283.6538	90.9777	75.8821	109.5288	122.8392	99.1001	207.7981	121.2786	128.9043	147.7389	211.7037	107.9378	167.1439	98.5915	172.92	101.0795	133.8871	122.1007	131.9693	88.2959	86.7614	150.7853	128.4153	117.3602	370.4278	115.0144	311.6127	163.6099	191.4834	92.4444	72.8061	124.0115	232.3232	213.231	157.1335	56.0399	15.4083	154.9836	249.4172	101.8456	164.8261	367.0285	187.6972	105.2632
4000	15603.6309	19191.6633	17674.5838	16685.884	12926.2694	21714.979	18357.9838	21360.7038	12661.8805	13730.6425	13924.5986	13027.3016	16956.8485	16455.3314	16828.125	20910.7293	18278.7395	21293.1507	36578.618	16690.1336	24239.119	16982.8365	14096.9657	14056.7897	23332.4528	12807.8142	13883.5184	5794.7913	10593.7386	21340.6501	36552.0282	19454.0412	9414.5707	20166.5815	23296.0397	14099.6814	20083.4089	20661.2927	18802.9187	13753.3656	29026.5627	18061.2975	27104.2424	11631.9937	21242.535	13557.8556	21425.1451	17975.6657	12712.2205	15782.0988	8631.0096	13137.0328	18612.3731	11989.6163	14542.5398	14890.5593	25650.6649	15170.6495	24068.9142	16968.1951	25143.091	34415.7917	15166.4281	25580.8451	19963.1597	37143.7684	19936.99	15268.709	22398.4655	8891.053	12547.1204	26180.6455	17109.2896	25156.697	11230.6262	18843.1184	18946.8511	14092.5485	9560.0705	22736.7619	14848.9707	4956.4453	15635.101	10175.4282	19370.1512	21916.5629	34952.2342	20752.4644	7757.5758	19804.9306	26491.5115	21011.8725	23251.5773	9624.5186
8543	1339.7882	1791.5815	1183.1299	613.1387	1550.6381	531.8667	873.9385	514.4533	557.2024	953.8715	2237.2039	701.9048	4335.6484	575.5455	1500.8224	837.6787	1069.9641	875.7991	1267.2508	894.1418	625.5899	587.3733	4259.5646	2679.2681	405.6604	1156.3705	6684.2015	2067.7753	1823.0797	2199.6623	1978.836	1959.1918	1008.673	2340.8278	777.0038	2274.3808	420.2176	2763.5937	1894.9502	2116.3166	1696.0368	1554.6747	1116.3636	903.8613	290.7775	1616.7728	2871.5667	1966.9421	2980.3432	1769.7531	3944.7115	1816.5345	1688.7385	1277.9458	2738.7735	1152.8125	485.0124	2123.9992	1494.2985	814.1425	680.9439	2368.7526	2880.816	1535.2113	735.2892	1929.3425	1998.5341	2631.9475	1446.0358	2154.5936	1687.7337	3147.2636	3003.1876	2151.4954	624.3025	1805.5823	863.8515	447.2412	1899.2485	688.254	1754.2795	3649.5544	842.1717	968.6946	1461.5385	2012.4533	1340.5239	1342.8258	2995.8042	670.3489	1144.5525	1010.5156	675.0789	1845.9564
100130557	1.8275	12.3702	17.9001	12.3667	25.9994	23.5231	6.3219	5.9112	8.9254	18.2537	35.2772	32.2984	28.0815	36.1466	23.347	14.6101	11.5772	9.6667	9.8766	36.372	4.7981	17.4526	12.4472	6.4129	6.9283	14.5592	24.2664	25.3216	6.2468	2.5665	4.2416	11.5887	20.0607	3.0966	6.9001	4.1517	14.2022	10.0777	11.9592	4.3565	3.6958	5.4723	6.9212	33.4909	2.6554	19.3524	3.5242	4.6235	10.8996	11.2037	1.8209	8.7807	16.1189	26.4987	5.0681	22.2782	9.529	15.3331	7.0203	4.4858	4.1413	7.6354	3.6256	30.0845	17.7015	6.9333	12.3137	12.8009	10.2864	17.4125	7.5617	6.4564	4.5902	4.2718	17.796	23.7921	12.8504	17.9848	31.4055	11.3219	45.9112	11.633	21.6372	16.6391	12.6167	7.472	21.772	1.6539	23.8648	21.8995	16.7397	36.4654	28.1782	57.991
100132111	0.9077	2.0433	0.444	6.4135	35.993	1.2941	92.5694	0.4189	0	2.4712	1.7742	24.5873	16.6959	29.6418	2.8783	23.9673	0.9573	0.4566	2.1782	2.0555	0	25.6951	21.3028	31.9366	1.5094	1.3709	17.0794	6.903	6.5453	7.176	0.4409	47.1474	1.7346	1.022	0.8529	5.3437	0	1.1725	5.5166	25.8481	5.4888	6.5745	10.4081	3.9401	1.5775	6.3694	14.7002	4.5914	16.2246	37.0309	7.8125	3.3975	3.8666	34.0797	10.3911	10.061	44.5166	11.2453	2.4789	0.6314	0.8184	1.68	5.0107	3.3803	57.5452	4.9068	1.9546	15.3173	1.5345	2.5969	1.8699	12.8184	5.0046	4.223	0.62	0.6112	0.7281	0.6139	1.4844	0	0	3.5145	1.2626	8.86	9.7041	0	0	6.0241	0	24.1304	5.9271	62.0285	64.235	2.5674
100286793	114.9773	60.0736	39.5117	239.515	30.1166	76.9977	92.0945	24.7172	61.6026	122.3229	54.6438	93.3333	100.1936	79.8683	33.3059	90.352	56.4819	64.8402	32.5103	81.1922	47.7189	38.9441	70.2507	31.5108	47.1698	44.2121	53.971	126.765	98.289	60.7851	67.9012	47.9398	33.8248	61.8293	63.9685	64.536	40.3445	68.0053	44.5268	85.622	26.2242	64.9715	96.5657	26.7928	39.4364	72.1868	43.3269	44.5363	79.4592	59.2593	72.1154	97.0177	59.9323	79.4166	80.7339	62.7118	87.8972	79.0476	45.6123	45.1425	104.215	55.0189	55.1181	27.6056	151.6842	33.8567	60.1026	57.3304	43.4783	127.25	97.6066	72.188	63.2969	45.8388	54.5567	106.8335	74.6269	7.0601	20.7811	45.7143	51.1376	92.3811	78.2828	106.3201	51.9395	112.0797	58.5516	42.1687	73.6597	89.9906	122.6306	116.3501	65.4574	86.6496
148413	414.6868	475.5251	269.1143	269.0833	436.4925	305.9722	371.6301	194.2103	286.3131	374.3081	399.2726	473.3968	447.7604	434.9444	414.1571	281.9128	297.9625	252.5023	261.4477	326.2898	193.2407	255.7061	424.0007	281.1401	227.6302	238.1013	267.2041	249.5011	351.7182	251.8193	204.1226	289.3502	275.3166	235.3398	302.4216	265.1937	467.534	311.6107	201.2335	230.7485	250.4048	259.9091	265.103	219.5508	213.4349	269.5754	298.4139	306.2121	259.5944	354.3642	238.5216	266.9498	234.2823	387.2553	307.2989	231.6038	305.4902	217.7871	196.7129	295.1527	421.5878	200.756	240.5512	187.8423	408.4135	243.3023	311.1654	239.9125	395.6471	273.8948	288.7547	381.9557	335.0956	199.1092	247.1048	512.05	498.0342	264.5384	350.8934	312	229.5471	442.2593	327.037	559.7224	290.8153	639.7634	502.4807	175.6462	464.6713	539.3992	407.226	671.7707	277.6498	299.0757
149134	2.118	8.5819	20.8657	2.9692	23.5056	2.2646	3.3576	3.3515	12.0426	2.0593	5.6773	10.1587	2.7326	13.9975	37.0066	0.4806	1.2764	3.1963	0.6502	18.4995	4.7195	4.4163	2.9683	8.9422	2.2642	1.0282	2.0495	1.8826	4.0044	0	0	3.962	2.6019	0	1.2794	2.4663	5.4397	1.1725	0	0.5385	0	0	0.404	4.7281	2.1033	7.9618	0.3868	0	0.416	3.7037	0	0.3775	2.9	23.1632	1.5451	8.5164	7.2121	2.7071	0	11.0489	1.0913	2.1	1.0737	5.0704	7.205	0	0.4886	3.9387	0	0.8656	1.8699	1.3493	1.3661	0.9753	3.4098	2.8874	2.9123	8.9018	19.6679	1.0159	10.4009	9.5393	2.5253	3.544	0.6575	6.2267	20.8012	2.1906	16.317	15.0882	3.2965	18.6567	3.9432	4.4929
339535	0.9077	0	54.162	153.9033	74.9242	0.3235	17.2677	31.8391	122.742	7.4135	76.2885	78.0952	123.8757	113.627	93.3388	0	0.3191	0.9132	16.2551	168.5509	1.0488	42.9589	124.3404	67.2798	7.9245	2.7418	256.1913	5.0204	5.0965	3.7991	49.3827	165.6101	0	25.5493	0.4265	19.7308	21.3055	1.1725	21.6723	7.539	0	0.3867	2.4242	11.0323	37.8589	9.5541	1.9342	2.2957	13.7285	116.6667	1.2019	3.02	35.7661	127.7284	5.408	23.6137	93.757	1.0828	51.0659	141.4253	1.0913	1.68	1.0737	11.2676	73.9461	0.9814	44.9548	1.3129	4.0921	0.8656	14.2109	3.7106	73.3151	8.4525	0.31	71.2223	163.451	3.0696	162.1672	1.0159	6.0672	4.5186	6.734	0.5907	1.3149	11.208	7.7042	23.0011	128.6713	53.8866	28.3501	91.2483	39.4322	74.4544
400759	30.2572	60.8909	35.96	33.156	19.8329	4.8528	3.3576	6.703	9.7267	237.2323	45.0634	22.2222	54.1956	40.7575	16.4474	97.0804	11.4878	9.1324	4.5514	69.3731	13.1096	16.8624	43.8654	42.1563	7.9245	13.3665	73.7831	11.9234	29.4867	29.1262	41.0053	9.9049	11.2749	52.1206	130.9221	75.6346	16.3191	44.5552	70.9276	23.6941	18.296	35.9664	51.7172	15.7604	26.8167	22.8238	21.2766	47.2911	60.7384	3.0864	67.9087	17.7425	16.9164	76.4385	35.1521	23.6137	19.3825	84.4619	58.9985	14.2057	8.7301	35.6993	31.1382	14.6479	61.0529	22.0805	56.1935	28.4464	105.3708	9.5221	8.9753	30.6968	61.02	8.7776	31.3081	102.9836	107.3899	72.1357	18.5546	48.254	41.6035	11.0456	57.6599	41.9374	95.9895	42.3412	5.3929	10.4053	110.9557	6.4664	19.1198	128.2225	37.0662	80.8729
441869	328.2905	1854.5157	840.3996	157.3673	318.0608	86.0563	1273.0146	249.6858	1388.6058	82.7842	962.2993	1536.8254	358.4197	1251.5438	819.0789	563.2584	166.8927	174.8858	85.8271	548.8181	422.129	66.2451	959.7625	606.3696	40.3774	506.5547	508.2835	641.9831	1299.9636	673.702	257.9365	320.523	228.9679	124.6806	82.7326	489.9805	1043.971	230.3972	127.6698	298.8691	150.027	581.2627	271.5152	206.4618	146.7033	331.741	478.1431	251.607	193.0317	624.6914	278.2452	275.5757	164.3306	1429.83	306.7117	178.8447	864.0974	283.1638	99.1572	503.8276	179.7845	532.9693	422.6915	126.1972	376.9353	137.3896	310.2859	348.3589	144.2455	402.9583	445.0262	405.4674	255.0091	674.2523	31.3081	170.8373	112.1223	1189.4713	966.6945	122.9206	156.8797	1257.688	418.3502	1262.847	257.7252	616.4384	186.4407	216.3198	986.014	177.2868	455.5794	900.9498	608.0442	202.1823
642587	1514.9773	1938.2918	885.2386	3355.6848	941.695	2149.7897	1857.7188	721.4076	1358.4993	894.1516	956.622	360.6349	2521.2342	3181.5562	1039.8849	1680.644	698.5241	3466.21	947.9998	1363.3094	1964.3419	357.3221	517.4802	471.3843	736.2264	1036.415	1123.1426	229.6831	479.0681	712.5369	1742.0635	1561.0143	83.2611	763.4134	1573.6245	649.0597	1168.631	1513.1174	977.6194	1073.2364	2403.4811	1288.2143	990.303	6.3042	649.9115	648.0892	551.2573	1140.4959	1064.5866	1558.642	965.1442	274.4432	634.1228	1200.5146	1639.4013	323.6237	868.6049	643.2096	1586.5146	2410.8594	2698.6769	2260.3948	487.1152	638.8732	2067.8351	1567.2228	3025.6536	1080.9628	1454.7315	410.3163	730.7405	971.1653	1468.1239	1052.0156	1758.8345	4654.9567	689.8435	653.5185	1075.0533	1336.8889	991.5493	773.1894	1624.5791	1292.9711	1216.3051	6567.8705	1889.8305	1619.3866	1308.1585	883.7397	2889.072	1128.2225	1004.7319	921.6945
643837	143.4191	231.3036	171.3651	176.6671	164.9068	250.7279	214.4075	187.2643	191.7554	109.9671	222.1237	117.7778	168.9628	269.2466	194.9013	70.167	167.85	118.2648	204.1646	52.4152	180.388	127.6724	138.1926	90.7	69.434	115.5	122.2886	122.3721	80.4514	112.2837	115.9612	116.878	238.5082	163.0046	107.0406	99.887	153.2185	151.8394	132.3983	145.9343	170.1526	65.3582	111.1111	211.1899	137.7644	128.4501	99.8066	84.9403	108.5803	92.5926	81.7308	74.3677	156.5974	147.9135	126.7021	185.0384	150.1014	185.1664	161.1304	134.1646	128.4954	120.5376	102.3622	170.1408	97.0779	207.5564	134.3758	105.4705	113.555	103.4447	99.8504	108.2821	143.4426	105.3316	208.6175	102.5024	224.9727	167.2934	140.2728	153.9048	113.5428	98.908	168.771	226.2256	132.8074	122.0423	147.1495	100.2191	134.7319	220.3961	114.0597	137.3813	126.183	223.3633
